id,isDefault
217103,1
217104,1
217106,0
217109,0
217110,1
217112,1
217117,0
217119,0
217120,1
217122,1
217125,0
217130,0
217135,0
217136,0
217140,0
217142,0
217143,0
217154,1
217157,0
217158,0
217160,0
217164,0
217165,0
217166,0
217168,0
217173,0
217174,0
217179,1
217187,0
217192,0
217193,1
217194,1
217196,1
217198,0
217202,0
217204,0
217214,0
217216,0
217221,0
217222,0
217224,0
217225,0
217226,1
217229,1
217232,0
217233,1
217239,0
217241,0
217242,0
217247,0
217248,0
217251,0
217253,0
217263,1
217266,0
217268,0
217270,0
217271,0
217272,0
217273,0
217276,0
217277,0
217278,0
217279,0
217280,0
217287,0
217291,0
217292,0
217293,1
217303,1
217312,0
217313,0
217319,0
217327,0
217333,1
217334,0
217337,0
217340,0
217345,1
217346,0
217352,0
217356,0
217357,0
217358,0
217360,0
217362,0
217364,0
217366,0
217369,0
217371,0
217384,0
217392,0
217398,0
217407,1
217409,0
217410,0
217413,0
217417,0
217420,0
217421,0
217423,0
217426,0
217427,0
217428,0
217430,0
217431,0
217433,1
217436,0
217437,1
217438,0
217444,0
217447,0
217453,0
217455,1
217456,1
217468,0
217469,1
217474,0
217476,0
217480,0
217482,0
217484,0
217485,0
217486,0
217491,1
217495,0
217500,0
217503,1
217508,0
217509,0
217510,0
217513,0
217518,0
217523,0
217525,0
217526,0
217527,0
217531,1
217532,0
217534,0
217537,0
217538,0
217543,0
217545,0
217549,1
217551,1
217555,1
217556,0
217559,0
217561,0
217563,1
217564,0
217567,0
217568,0
217570,0
217572,1
217573,0
217574,1
217575,0
217576,0
217577,0
217579,0
217583,0
217586,0
217594,0
217598,0
217599,1
217603,0
217604,0
217605,0
217610,1
217612,0
217615,0
217617,0
217618,1
217620,1
217622,0
217629,0
217630,0
217631,0
217632,0
217635,0
217642,1
217648,0
217650,1
217652,0
217656,0
217657,0
217659,1
217661,0
217662,0
217667,0
217669,0
217670,0
217677,0
217686,0
217690,0
217693,1
217695,0
217696,1
217698,0
217700,0
217702,0
217705,0
217706,0
217708,0
217709,0
217712,0
217713,0
217714,0
217715,0
217717,1
217722,0
217729,0
217733,0
217735,0
217736,0
217738,1
217740,0
217742,0
217744,0
217753,0
217754,0
217756,0
217765,0
217766,0
217771,0
217777,0
217787,0
217788,0
217789,0
217792,0
217795,1
217797,1
217806,1
217813,0
217819,1
217824,0
217826,1
217835,0
217841,0
217844,0
217848,0
217849,0
217850,0
217851,0
217852,0
217856,0
217858,0
217862,1
217870,0
217885,0
217887,0
217888,0
217891,0
217893,0
217895,0
217897,1
217906,0
217911,1
217912,0
217914,0
217921,0
217925,1
217931,0
217932,1
217934,0
217939,1
217941,1
217945,0
217962,1
217963,0
217964,0
217967,0
217972,0
217973,0
217975,0
217979,1
217980,0
217983,0
217988,0
217995,1
217997,1
217998,0
218005,0
218008,0
218015,0
218021,1
218026,0
218029,0
218030,0
218032,0
218045,0
218051,0
218059,1
218062,0
218072,0
218078,0
218079,0
218080,0
218087,1
218090,1
218092,0
218093,0
218096,0
218099,0
218102,1
218103,0
218106,0
218107,0
218108,0
218110,0
218112,0
218113,0
218123,0
218125,0
218126,0
218128,0
218129,0
218130,0
218131,0
218132,0
218134,0
218135,0
218137,0
218142,0
218148,0
218152,0
218153,0
218157,0
218164,0
218171,0
218180,0
218182,0
218186,0
218190,0
218197,0
218204,0
218206,0
218211,0
218212,0
218213,0
218221,0
218224,0
218225,0
218226,0
218227,0
218231,0
218232,0
218234,0
218238,0
218240,0
218241,0
218246,1
218247,0
218249,0
218256,0
218258,1
218261,0
218264,0
218268,0
218269,0
218271,0
218275,0
218276,0
218280,0
218281,0
218287,0
218294,0
218295,0
218301,0
218312,1
218318,0
218322,1
218323,1
218325,0
218326,1
218335,0
218337,0
218338,1
218343,0
218346,0
218352,0
218353,0
218358,0
218360,0
218361,0
218362,0
218366,0
218368,0
218369,1
218372,0
218384,0
218387,0
218396,0
218397,0
218401,0
218402,0
218408,0
218410,0
218421,0
218426,1
218429,0
218437,0
218440,0
218445,0
218446,0
218452,0
218458,1
218462,0
218463,0
218466,0
218474,0
218475,0
218482,0
218484,1
218486,0
218487,1
218489,0
218491,0
218495,0
218499,0
218500,0
218501,1
218505,0
218507,0
218509,0
218511,0
218519,0
218521,0
218522,0
218523,0
218528,0
218534,0
218541,0
218548,0
218550,0
218552,0
218554,0
218557,1
218560,0
218561,1
218570,0
218571,0
218578,0
218583,0
218586,0
218587,0
218592,0
218593,0
218594,0
218603,1
218608,0
218610,0
218611,1
218615,0
218616,0
218617,1
218625,0
218626,0
218627,1
218636,1
218638,0
218640,0
218642,1
218652,1
218661,0
218662,0
218664,1
218674,0
218676,0
218681,0
218683,0
218685,0
218687,1
218690,1
218704,1
218705,1
218708,0
218712,0
218719,0
218727,1
218728,0
218730,1
218732,1
218740,0
218742,0
218750,0
218751,0
218753,1
218754,1
218760,0
218767,1
218768,1
218769,0
218771,1
218780,0
218781,0
218788,0
218791,0
218792,0
218794,0
218802,0
218805,1
218810,0
218828,1
218829,1
218830,0
218835,0
218836,0
218837,1
218839,0
218846,0
218847,0
218853,0
218854,0
218858,0
218860,0
218863,0
218864,0
218868,0
218871,0
218873,0
218878,1
218881,0
218888,0
218889,0
218890,0
218896,0
218897,0
218898,0
218901,0
218903,0
218904,1
218909,0
218910,1
218911,0
218912,0
218913,0
218916,0
218919,1
218921,0
218922,0
218931,0
218941,1
218942,0
218947,1
218949,0
218958,0
218959,0
218964,0
218965,1
218966,0
218968,0
218969,0
218971,0
218975,0
218980,0
218991,0
218996,0
218997,1
219004,0
219010,1
219011,0
219015,0
219019,0
219020,0
219024,0
219029,0
219035,1
219039,0
219040,0
219044,0
219045,0
219046,0
219047,0
219049,0
219053,0
219055,0
219056,0
219057,0
219062,0
219065,0
219070,0
219074,0
219075,0
219076,0
219077,0
219081,0
219082,0
219089,0
219097,0
219099,0
219100,0
219102,1
219109,0
219110,0
219111,0
219114,1
219115,0
219116,0
219121,0
219122,1
219123,0
219128,0
219134,0
219136,1
219138,1
219140,0
219141,0
219142,0
219143,0
219144,0
219149,0
219159,1
219165,0
219171,1
219175,0
219187,0
219193,0
219201,0
219202,0
219204,0
219207,0
219211,0
219213,1
219214,0
219222,0
219224,0
219227,1
219232,0
219235,0
219238,1
219244,0
219245,1
219246,0
219248,0
219250,0
219252,0
219255,0
219256,0
219258,0
219261,0
219262,0
219263,0
219267,1
219269,0
219273,0
219274,0
219286,1
219287,0
219291,1
219294,1
219299,0
219303,0
219304,0
219305,0
219306,1
219307,0
219309,0
219313,0
219315,0
219318,0
219322,1
219324,1
219325,0
219330,0
219334,0
219336,0
219342,0
219343,1
219344,0
219351,0
219358,0
219363,1
219365,0
219369,0
219370,0
219371,0
219372,0
219374,0
219375,1
219376,0
219379,0
219381,0
219391,0
219392,0
219401,1
219402,0
219411,0
219414,0
219416,1
219420,0
219423,0
219425,0
219426,0
219427,0
219433,0
219434,0
219436,1
219437,0
219438,0
219439,0
219440,1
219454,0
219456,0
219458,0
219462,0
219466,0
219467,0
219474,0
219476,0
219482,0
219484,0
219492,0
219498,0
219499,1
219501,0
219508,1
219514,1
219516,0
219518,0
219522,0
219524,0
219525,0
219527,1
219532,0
219535,0
219536,1
219537,0
219538,0
219551,0
219552,0
219556,1
219558,0
219559,0
219561,0
219563,0
219564,1
219568,0
219572,0
219579,0
219580,0
219581,0
219582,0
219583,0
219584,1
219586,0
219588,0
219593,1
219594,0
219595,1
219598,0
219602,0
219603,0
219605,0
219610,0
219614,0
219617,0
219618,0
219619,0
219622,0
219625,0
219627,0
219629,0
219634,0
219635,0
219636,0
219641,0
219648,1
219654,0
219656,0
219657,0
219661,0
219669,0
219670,0
219677,0
219678,0
219682,0
219683,0
219686,0
219689,1
219690,0
219693,1
219694,0
219695,0
219696,0
219699,0
219700,0
219709,0
219710,0
219712,0
219714,0
219715,0
219720,0
219724,0
219739,0
219742,0
219744,0
219746,1
219747,0
219748,1
219750,0
219755,1
219756,0
219757,0
219760,0
219762,0
219765,0
219767,0
219768,1
219774,0
219775,0
219776,0
219777,0
219780,1
219786,0
219791,0
219793,0
219796,0
219799,0
219800,1
219802,0
219813,0
219814,0
219820,0
219825,0
219830,0
219832,0
219834,0
219843,1
219846,1
219853,0
219855,0
219858,0
219861,0
219862,1
219863,0
219868,0
219871,0
219873,0
219875,1
219877,0
219885,0
219889,0
219894,0
219895,0
219897,0
219898,0
219901,0
219902,0
219904,0
219905,0
219907,0
219914,0
219920,0
219922,0
219934,0
219935,0
219937,0
219939,1
219942,0
219943,0
219944,1
219951,0
219952,1
219954,0
219959,1
219962,1
219966,0
219974,0
219975,1
219980,0
219982,0
219988,0
219991,0
219995,0
219996,0
220002,0
220007,1
220008,0
220009,0
220011,0
220014,0
220015,0
220035,0
220037,0
220039,0
220045,0
220047,0
220049,1
220052,1
220054,0
220055,1
220056,0
220057,0
220059,0
220062,1
220063,0
220069,0
220076,0
220082,0
220084,1
220086,0
220088,1
220090,0
220095,0
220097,0
220099,1
220101,0
220108,0
220110,0
220112,0
220116,0
220117,0
220120,0
220124,0
220130,1
220131,0
220132,1
220133,0
220134,0
220139,0
220140,0
220143,1
220144,1
220146,0
220148,0
220154,0
220155,1
220159,0
220160,0
220162,0
220165,1
220169,0
220172,0
220175,0
220182,0
220191,0
220194,0
220209,0
220221,1
220230,0
220234,0
220241,1
220243,0
220247,1
220250,0
220255,0
220256,0
220261,1
220265,0
220272,0
220275,0
220279,0
220280,1
220282,0
220286,0
220288,1
220289,0
220290,1
220291,1
220293,0
220294,1
220298,0
220301,0
220306,0
220308,0
220309,1
220311,1
220314,0
220315,0
220324,0
220328,0
220335,0
220339,0
220343,0
220347,0
220351,0
220353,0
220367,1
220368,0
220376,0
220377,0
220381,0
220382,0
220384,0
220385,0
220386,0
220387,1
220390,0
220399,1
220400,0
220403,1
220404,1
220408,0
220411,0
220413,1
220416,0
220417,0
220420,0
220422,0
220425,0
220430,0
220437,0
220441,0
220445,0
220448,0
220453,0
220454,0
220456,1
220457,0
220462,1
220463,0
220469,1
220474,0
220475,0
220476,0
220478,1
220480,1
220485,0
220490,0
220493,0
220496,0
220500,0
220502,0
220503,0
220504,0
220507,0
220509,0
220511,0
220519,0
220526,0
220534,0
220535,0
220536,0
220537,1
220539,1
220541,1
220550,1
220551,0
220552,0
220559,0
220561,0
220562,0
220566,0
220567,0
220569,0
220570,0
220572,0
220574,0
220576,0
220577,1
220578,0
220579,0
220582,0
220586,0
220587,1
220589,1
220591,0
220595,0
220596,0
220599,0
220605,0
220607,0
220608,0
220614,1
220619,0
220623,0
220626,0
220633,1
220637,0
220640,0
220648,1
220649,0
220652,0
220654,1
220656,0
220661,0
220662,0
220665,0
220671,0
220672,0
220678,0
220683,0
220685,0
220687,0
220693,1
220695,1
220696,0
220698,0
220704,0
220721,0
220722,0
220728,0
220729,1
220730,0
220732,0
220741,0
220742,0
220743,0
220746,0
220748,0
220757,0
220759,0
220763,0
220766,0
220774,0
220776,1
220780,0
220786,0
220799,0
220804,0
220807,0
220808,0
220812,0
220816,0
220817,0
220825,0
220827,1
220829,0
220843,1
220847,0
220848,0
220849,0
220852,0
220853,0
220863,0
220865,1
220867,1
220868,0
220869,0
220870,0
220883,0
220885,0
220886,0
220889,0
220891,0
220893,0
220902,0
220903,0
220904,0
220909,0
220915,0
220916,1
220922,1
220927,0
220930,1
220938,0
220940,0
220946,1
220947,0
220948,0
220951,0
220952,0
220956,0
220958,0
220959,0
220960,0
220961,0
220968,1
220973,1
220978,0
220980,0
220981,1
220985,1
220986,0
220990,1
220992,0
220993,0
220994,0
220997,0
221001,0
221002,0
221003,0
221008,0
221015,0
221016,0
221022,0
221030,0
221034,0
221039,0
221040,0
221041,0
221044,1
221047,0
221048,1
221049,0
221053,1
221057,0
221058,0
221060,1
221077,0
221080,0
221081,0
221082,0
221096,0
221099,0
221103,0
221104,0
221107,0
221110,0
221111,0
221113,1
221114,0
221115,1
221116,0
221117,0
221118,0
221119,0
221123,1
221127,0
221128,0
221132,0
221137,0
221138,0
221140,0
221143,1
221151,0
221152,0
221158,0
221160,0
221161,0
221167,1
221169,0
221171,1
221176,0
221177,0
221180,0
221191,0
221193,0
221197,0
221199,0
221200,1
221202,0
221205,0
221207,0
221209,0
221212,0
221215,1
221218,1
221227,0
221228,0
221230,0
221235,0
221236,0
221237,0
221243,1
221247,0
221252,1
221254,1
221261,1
221264,1
221265,0
221266,1
221267,1
221271,0
221273,0
221278,0
221281,0
221282,0
221293,0
221296,0
221302,1
221303,0
221305,0
221306,0
221309,1
221314,0
221316,0
221318,1
221319,0
221320,0
221324,0
221329,0
221330,1
221331,0
221332,0
221333,0
221335,0
221336,0
221339,0
221342,0
221345,0
221346,0
221355,0
221357,1
221359,1
221361,0
221363,1
221367,0
221368,0
221379,0
221382,0
221383,0
221400,0
221406,0
221408,0
221410,0
221412,1
221413,0
221414,1
221419,0
221429,0
221431,0
221433,1
221442,0
221450,0
221452,0
221455,0
221458,1
221462,0
221463,0
221466,0
221467,0
221468,0
221469,1
221470,0
221473,0
221475,0
221480,0
221481,0
221484,0
221486,0
221490,1
221491,1
221497,1
221499,0
221500,0
221502,1
221505,1
221507,0
221510,0
221511,0
221514,0
221515,0
221520,0
221528,0
221533,1
221535,1
221538,0
221539,0
221542,0
221549,0
221554,0
221555,0
221559,0
221562,0
221563,0
221564,0
221569,0
221573,0
221580,1
221590,1
221595,0
221597,0
221601,0
221607,0
221614,0
221615,0
221616,0
221617,1
221620,0
221621,0
221622,0
221625,0
221628,0
221630,0
221635,0
221642,0
221646,0
221647,1
221648,0
221649,0
221651,0
221655,0
221658,1
221659,0
221662,0
221668,0
221673,0
221679,1
221683,0
221687,0
221688,0
221691,0
221692,0
221693,1
221695,1
221699,0
221700,0
221702,1
221706,0
221707,0
221709,0
221716,0
221717,0
221720,0
221722,1
221724,1
221725,0
221727,0
221734,0
221735,0
221737,0
221744,0
221749,0
221752,0
221754,0
221755,0
221758,0
221760,0
221762,1
221763,0
221764,0
221776,1
221777,0
221778,0
221789,1
221797,0
221801,0
221802,0
221806,0
221811,0
221812,0
221816,0
221819,0
221828,1
221837,0
221838,0
221842,1
221844,0
221845,0
221848,0
221850,0
221852,0
221854,0
221855,0
221857,0
221860,0
221861,0
221871,0
221877,1
221878,0
221879,0
221882,0
221888,1
221890,0
221891,0
221893,1
221894,0
221899,0
221904,0
221906,0
221907,0
221911,0
221916,0
221921,0
221925,1
221926,0
221930,0
221938,0
221950,0
221951,0
221955,0
221962,0
221973,0
221976,0
221977,0
221981,0
221983,0
221984,1
221986,0
221989,0
221990,0
221991,0
221992,1
221998,1
222015,0
222022,0
222024,0
222029,0
222031,0
222034,1
222035,1
222036,0
222037,0
222038,0
222039,1
222041,0
222043,0
222044,1
222046,0
222048,1
222056,0
222061,0
222063,0
222064,0
222065,1
222066,0
222069,0
222071,0
222074,0
222075,0
222077,0
222081,0
222086,0
222106,0
222108,0
222109,0
222112,1
222119,0
222123,0
222128,0
222129,0
222130,0
222134,0
222135,0
222136,0
222142,1
222143,0
222147,0
222150,0
222152,0
222153,0
222155,0
222159,0
222162,0
222166,0
222167,0
222168,0
222169,0
222170,0
222172,0
222176,1
222179,0
222184,0
222186,0
222188,0
222190,0
222191,0
222192,0
222202,0
222204,1
222207,0
222208,0
222210,0
222211,0
222213,0
222218,0
222222,0
222223,0
222228,0
222229,1
222231,0
222232,1
222240,0
222246,0
222247,1
222251,0
222253,0
222258,0
222261,1
222262,0
222267,0
222272,0
222294,1
222296,1
222298,1
222300,0
222304,0
222308,0
222309,0
222310,0
222314,0
222315,0
222316,0
222321,1
222323,0
222326,0
222330,0
222336,1
222339,0
222340,1
222341,0
222343,1
222344,0
222345,1
222347,0
222355,0
222358,0
222362,0
222363,1
222371,0
222373,0
222379,0
222383,0
222387,0
222391,0
222398,0
222400,0
222403,0
222411,0
222414,0
222415,0
222419,1
222421,0
222423,1
222425,0
222432,0
222440,0
222443,0
222446,0
222448,0
222450,0
222453,0
222456,0
222461,0
222464,0
222468,1
222470,1
222472,0
222477,0
222478,0
222483,0
222487,0
222488,0
222489,0
222493,0
222494,0
222497,0
222507,0
222510,0
222511,0
222512,1
222514,0
222517,0
222519,0
222524,0
222528,0
222531,0
222535,0
222540,1
222541,0
222543,0
222550,0
222555,0
222557,0
222561,0
222563,0
222568,0
222570,0
222573,0
222574,0
222576,0
222581,0
222596,0
222605,1
222606,0
222607,0
222613,0
222614,0
222615,1
222618,0
222619,0
222630,1
222640,0
222645,0
222648,1
222658,0
222660,0
222661,0
222662,0
222669,0
222670,1
222672,1
222677,0
222681,0
222686,0
222690,0
222692,0
222693,0
222694,0
222695,0
222700,0
222704,0
222705,0
222707,0
222711,0
222716,0
222717,0
222719,1
222723,0
222729,0
222731,0
222735,0
222737,0
222739,0
222742,1
222753,0
222756,0
222758,1
222762,1
222767,0
222770,0
222773,0
222778,0
222779,0
222784,0
222788,0
222789,0
222792,0
222794,1
222798,0
222799,1
222800,0
222803,0
222809,0
222816,0
222819,0
222820,0
222827,0
222828,0
222831,0
222839,0
222842,1
222851,0
222853,0
222854,1
222856,1
222857,0
222862,0
222864,0
222870,0
222871,0
222875,0
222882,0
222884,0
222888,0
222890,0
222893,0
222894,0
222896,0
222897,1
222905,0
222911,0
222913,0
222916,0
222919,0
222921,0
222923,0
222924,0
222928,1
222933,0
222934,0
222935,0
222937,0
222938,1
222942,0
222948,0
222950,1
222955,0
222956,0
222957,0
222958,0
222961,0
222969,0
222974,0
222977,0
222978,0
222985,0
222989,0
222991,0
222992,0
222995,1
223002,0
223007,1
223011,1
223015,0
223024,1
223032,0
223036,0
223039,0
223045,0
223049,0
223053,0
223059,0
223061,0
223067,0
223069,0
223070,1
223075,0
223076,0
223079,0
223081,0
223082,0
223084,0
223092,0
223102,0
223107,1
223110,0
223112,0
223114,0
223122,0
223131,0
223133,0
223137,1
223141,1
223146,1
223148,1
223150,0
223152,0
223154,0
223156,1
223160,0
223161,0
223164,0
223166,0
223170,0
223175,0
223177,0
223178,0
223180,0
223182,1
223185,1
223191,0
223193,0
223199,1
223203,0
223206,0
223207,0
223208,0
223211,0
223214,0
223217,0
223220,0
223221,0
223226,1
223228,0
223229,0
223231,1
223234,0
223239,1
223243,0
223249,0
223251,0
223253,0
223254,0
223258,0
223260,0
223261,0
223271,0
223272,0
223276,0
223277,0
223278,0
223284,1
223285,0
223290,0
223294,0
223301,0
223307,1
223310,0
223311,0
223314,1
223316,0
223317,0
223318,0
223321,0
223322,0
223326,1
223329,1
223339,0
223341,0
223343,0
223349,1
223352,1
223362,1
223363,0
223365,0
223374,0
223377,0
223380,0
223387,0
223388,1
223392,0
223394,1
223396,0
223398,1
223399,0
223406,0
223412,0
223416,0
223421,0
223423,0
223424,1
223430,0
223431,0
223434,1
223436,0
223447,0
223448,1
223449,0
223450,0
223453,0
223456,0
223459,1
223462,0
223463,0
223464,1
223468,0
223470,0
223472,1
223480,1
223481,1
223487,0
223491,0
223494,0
223497,1
223499,0
223503,0
223504,0
223510,0
223511,1
223512,0
223516,0
223518,0
223526,0
223533,1
223534,1
223535,0
223539,0
223544,0
223560,0
223564,0
223565,0
223566,0
223567,0
223570,0
223574,0
223575,0
223577,0
223578,0
223579,1
223582,0
223583,0
223586,1
223590,1
223601,0
223607,0
223610,0
223612,0
223615,0
223616,0
223618,0
223619,1
223622,0
223628,0
223635,0
223637,1
223640,0
223642,0
223645,1
223646,0
223647,0
223652,0
223653,1
223654,0
223657,0
223659,1
223660,0
223667,0
223669,0
223677,0
223678,0
223686,1
223687,0
223690,0
223691,0
223695,0
223703,0
223705,0
223708,1
223709,0
223712,0
223715,1
223720,0
223722,0
223728,0
223732,1
223733,1
223736,0
223737,1
223738,0
223742,0
223751,0
223752,0
223753,0
223754,0
223757,0
223759,0
223760,0
223763,0
223767,0
223768,0
223770,0
223772,0
223775,0
223777,0
223788,0
223793,0
223794,0
223803,0
223810,0
223812,0
223813,0
223816,0
223818,0
223822,0
223823,0
223827,0
223838,0
223842,0
223843,0
223844,0
223847,1
223850,1
223852,0
223854,0
223856,1
223865,0
223877,0
223882,0
223888,0
223890,1
223893,0
223901,0
223902,0
223904,0
223908,0
223925,0
223926,0
223927,0
223929,0
223933,0
223934,0
223937,0
223938,0
223944,0
223947,1
223948,0
223950,0
223952,0
223970,0
223976,1
223981,1
223982,1
223988,0
223989,0
223991,0
223992,0
223996,1
223997,0
223999,0
224001,0
224003,0
224012,0
224017,0
224018,1
224020,0
224031,0
224035,0
224037,0
224038,0
224040,0
224043,0
224044,0
224047,0
224049,0
224051,0
224053,0
224056,0
224063,0
224065,0
224066,0
224071,0
224072,0
224073,0
224075,0
224080,0
224085,0
224088,0
224089,0
224091,0
224094,0
224095,0
224100,0
224102,0
224109,0
224115,0
224117,0
224118,0
224121,0
224123,0
224124,1
224125,1
224131,0
224133,1
224135,1
224139,0
224141,0
224143,0
224146,0
224148,0
224150,1
224152,0
224155,0
224157,0
224159,1
224164,1
224165,0
224167,1
224168,0
224174,0
224175,0
224177,0
224187,0
224189,0
224193,0
224195,0
224202,0
224203,0
224205,0
224213,0
224217,0
224219,0
224223,0
224227,0
224231,0
224232,1
224241,0
224242,1
224244,0
224245,0
224248,0
224249,1
224251,0
224255,0
224258,0
224261,0
224265,0
224270,0
224275,0
224276,0
224278,1
224279,0
224283,1
224289,0
224290,0
224295,0
224298,0
224299,0
224301,0
224304,1
224306,0
224310,0
224311,0
224314,0
224316,1
224317,1
224318,0
224320,0
224321,0
224329,0
224338,0
224340,0
224344,0
224346,0
224349,0
224350,0
224351,1
224367,0
224368,0
224369,0
224371,1
224376,0
224377,1
224379,0
224384,0
224387,0
224394,0
224396,0
224398,1
224401,1
224403,0
224404,0
224406,0
224415,1
224417,0
224418,1
224419,0
224422,0
224435,0
224440,1
224446,0
224452,1
224461,0
224480,0
224481,0
224485,0
224498,0
224499,0
224500,0
224501,0
224502,0
224507,0
224508,1
224516,0
224517,0
224522,0
224529,0
224531,0
224538,0
224540,1
224541,1
224543,0
224550,0
224572,0
224578,0
224580,0
224581,0
224588,0
224589,0
224593,0
224599,0
224600,0
224601,0
224602,0
224605,1
224606,0
224611,0
224615,1
224620,1
224629,0
224636,0
224637,1
224638,0
224640,1
224641,0
224642,0
224643,0
224645,0
224647,1
224658,0
224663,0
224668,0
224669,0
224671,0
224675,0
224678,0
224681,1
224687,1
224693,0
224695,0
224697,0
224698,0
224699,1
224700,0
224701,0
224702,1
224703,0
224709,0
224714,0
224715,0
224718,0
224719,1
224723,0
224724,0
224725,0
224726,0
224727,1
224733,0
224734,0
224738,0
224743,0
224744,1
224745,1
224749,1
224753,0
224755,0
224756,0
224757,0
224758,0
224761,0
224764,0
224769,0
224771,0
224774,0
224777,0
224778,0
224780,0
224784,0
224792,0
224796,1
224800,0
224802,0
224803,0
224806,0
224807,0
224813,0
224814,0
224816,0
224818,1
224819,0
224822,0
224824,0
224828,0
224830,0
224831,1
224832,0
224837,1
224849,0
224851,0
224852,0
224860,0
224861,0
224863,0
224870,0
224871,1
224875,0
224876,0
224879,0
224880,0
224882,0
224884,1
224889,0
224891,0
224899,0
224900,0
224901,1
224909,1
224911,0
224912,0
224915,0
224917,0
224920,1
224922,0
224923,0
224931,0
224936,0
224937,0
224943,1
224947,0
224948,0
224950,0
224955,1
224956,0
224958,1
224962,0
224963,0
224965,0
224971,1
224974,1
224977,0
224980,0
224983,0
224984,0
224990,0
224992,0
224994,0
224995,1
224996,0
224997,0
225006,0
225009,1
225013,0
225017,0
225018,0
225019,0
225021,0
225022,1
225023,0
225025,0
225027,1
225035,1
225037,1
225038,0
225040,0
225041,0
225044,0
225045,0
225050,0
225054,0
225064,0
225067,0
225068,0
225073,0
225074,0
225075,0
225081,0
225083,0
225085,1
225088,0
225092,0
225094,0
225095,0
225100,0
225101,0
225104,0
225113,0
225114,0
225117,0
225120,0
225121,1
225129,0
225143,0
225145,0
225148,0
225149,0
225151,0
225160,0
225167,0
225169,0
225170,0
225172,0
225176,0
225180,0
225186,0
225187,0
225194,1
225197,0
225199,0
225201,0
225205,0
225207,0
225209,0
225212,0
225213,0
225221,0
225232,0
225240,1
225242,0
225243,0
225244,0
225248,1
225255,1
225257,0
225260,0
225262,0
225263,0
225265,0
225267,0
225269,1
225270,0
225273,0
225274,0
225283,0
225284,0
225293,0
225294,0
225297,0
225307,1
225309,0
225312,0
225315,0
225316,0
225318,0
225321,0
225335,0
225340,0
225341,0
225344,0
225350,0
225351,0
225353,0
225355,0
225356,1
225359,1
225360,1
225361,1
225365,0
225373,1
225374,1
225375,0
225376,0
225382,1
225384,0
225385,0
225396,0
225397,0
225407,0
225410,0
225412,0
225415,1
225417,0
225418,0
225422,1
225423,0
225426,0
225428,0
225431,0
225441,0
225443,0
225446,0
225448,0
225450,0
225457,0
225459,0
225463,1
225464,0
225467,0
225468,0
225469,0
225472,1
225474,1
225477,0
225480,0
225482,0
225485,0
225489,0
225495,0
225496,0
225497,0
225500,0
225508,1
225509,0
225513,0
225514,0
225519,0
225521,0
225531,0
225532,0
225534,1
225535,0
225536,1
225537,0
225539,0
225541,0
225547,0
225551,1
225556,0
225560,1
225561,1
225564,0
225579,0
225581,0
225582,0
225586,1
225587,0
225589,0
225590,0
225591,0
225595,1
225601,0
225603,0
225604,0
225607,0
225610,1
225612,1
225614,0
225615,0
225618,1
225623,0
225628,0
225638,0
225640,0
225642,0
225645,0
225648,0
225650,0
225651,0
225653,1
225658,1
225663,1
225665,0
225666,1
225670,0
225671,0
225674,0
225678,0
225679,1
225682,1
225684,0
225688,1
225692,0
225693,0
225696,0
225697,0
225700,0
225702,1
225704,0
225706,0
225707,1
225710,0
225711,0
225712,0
225715,0
225716,1
225717,0
225721,0
225722,0
225724,0
225730,0
225732,1
225734,0
225735,0
225738,0
225739,0
225740,1
225743,0
225744,0
225751,0
225752,0
225753,1
225756,0
225757,0
225759,1
225761,0
225762,0
225763,0
225764,0
225766,0
225775,1
225779,0
225781,0
225783,0
225787,0
225791,0
225793,1
225794,0
225795,0
225797,0
225798,0
225804,0
225810,1
225812,0
225813,0
225821,0
225833,0
225836,0
225838,0
225839,0
225840,0
225841,1
225843,0
225846,0
225851,1
225854,0
225855,0
225857,1
225858,0
225859,0
225862,0
225863,0
225865,0
225866,0
225868,0
225869,0
225874,0
225875,0
225879,0
225883,0
225888,0
225896,1
225897,0
225898,0
225899,0
225907,0
225910,1
225920,1
225924,0
225928,0
225932,0
225937,1
225938,0
225944,0
225946,1
225948,0
225957,0
225960,0
225962,0
225967,0
225971,0
225973,0
225977,0
225979,1
225983,0
225985,1
225991,0
225996,0
226002,0
226004,1
226010,0
226012,0
226016,0
226027,0
226031,0
226032,0
226033,0
226034,0
226041,1
226046,0
226047,0
226051,0
226054,0
226055,0
226057,0
226060,0
226062,0
226065,1
226068,0
226070,0
226072,0
226081,0
226082,0
226087,1
226088,0
226092,0
226093,1
226096,0
226097,0
226100,0
226102,0
226108,0
226122,0
226125,0
226129,0
226130,1
226132,0
226139,0
226140,1
226142,1
226144,0
226156,1
226163,0
226167,1
226169,0
226171,0
226176,0
226177,0
226183,1
226186,0
226189,0
226190,0
226193,0
226196,0
226200,0
226203,0
226205,1
226207,0
226212,1
226219,0
226221,0
226224,1
226232,0
226241,0
226242,1
226249,1
226255,0
226256,0
226259,0
226265,0
226267,0
226268,1
226271,0
226272,0
226275,0
226278,0
226279,0
226280,0
226281,0
226283,0
226285,0
226288,0
226290,0
226293,1
226295,0
226297,0
226299,0
226309,0
226314,0
226315,0
226321,0
226323,0
226329,0
226330,1
226339,0
226340,0
226341,0
226347,0
226352,0
226354,0
226355,0
226362,0
226364,0
226365,0
226368,0
226376,0
